Scary,Costume,film.Title,Title,Release.Year,Type,Genre,Plot,Poster,Metascore,imdbRating,imdbVotes,tomatoMeter,tomatoImage,tomatoConsensus,tomatoURL,BoxOffice,Awards,Fun.Facts,Director,Actor.1,Actor.2,Actor.3,Country,Website,Locations,formatted_address,lat,lng,location_type,Romance,Musical,Drama,Action,Comedy,SciFi,Horror,Adventure,Fantasy,Family,Crime,Western,FilmNoir,Thriller,Mystery,War,Biography,Documentary,Short,badgeo,poster_staging,poster_main
,TRUE,Magnum Force,Magnum Force,1973,movie,"Action, Crime, Mystery",Dirty Harry is on the trail of vigilante cops who are not above going beyond the law to kill the city's undesirables.,https://images-na.ssl-images-amazon.com/images/M/MV5BOGIyM2IzZjMtNWMxNy00ZGMwLWFmMmEtMzNkODMxZTU2YjcwXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,N/A,7.2,"44,964",81,fresh,N/A,http://www.rottentomatoes.com/m/magnum_force/,N/A,N/A,,Ted Post,Clint Eastwood,Hal Holbrook,Mitchell Ryan,USA,N/A,San Francisco Drydock (20th and Illinois Streets),"404-448 20th St, San Francisco, CA 94107, United States",37.760628,-122.3866097,APPROXIMATE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/Magnum Force.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/Magnum Force.jpg
,TRUE,Magnum Force,Magnum Force,1973,movie,"Action, Crime, Mystery",Dirty Harry is on the trail of vigilante cops who are not above going beyond the law to kill the city's undesirables.,https://images-na.ssl-images-amazon.com/images/M/MV5BOGIyM2IzZjMtNWMxNy00ZGMwLWFmMmEtMzNkODMxZTU2YjcwXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,N/A,7.2,"44,964",81,fresh,N/A,http://www.rottentomatoes.com/m/magnum_force/,N/A,N/A,,Ted Post,Clint Eastwood,Hal Holbrook,Mitchell Ryan,USA,N/A,"Pacific Heights Towers (2200 Sacramento Street, Pacific Heights)","2200 Sacramento St, San Francisco, CA 94115, USA",37.790681,-122.429498,APPROXIMATE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/Magnum Force.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/Magnum Force.jpg
,TRUE,Magnum Force,Magnum Force,1973,movie,"Action, Crime, Mystery",Dirty Harry is on the trail of vigilante cops who are not above going beyond the law to kill the city's undesirables.,https://images-na.ssl-images-amazon.com/images/M/MV5BOGIyM2IzZjMtNWMxNy00ZGMwLWFmMmEtMzNkODMxZTU2YjcwXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,N/A,7.2,"44,964",81,fresh,N/A,http://www.rottentomatoes.com/m/magnum_force/,N/A,N/A,"This is SF's only drawbridge, and was named after Francis Joseph ""Lefty"" O'Doul, a local baseball hero.",Ted Post,Clint Eastwood,Hal Holbrook,Mitchell Ryan,USA,N/A,"Lefty O' Doul Drawbridge/ 3rd Street Bridge (3rd Street, China Basin)",NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/Magnum Force.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/Magnum Force.jpg
,TRUE,Magnum Force,Magnum Force,1973,movie,"Action, Crime, Mystery",Dirty Harry is on the trail of vigilante cops who are not above going beyond the law to kill the city's undesirables.,https://images-na.ssl-images-amazon.com/images/M/MV5BOGIyM2IzZjMtNWMxNy00ZGMwLWFmMmEtMzNkODMxZTU2YjcwXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,N/A,7.2,"44,964",81,fresh,N/A,http://www.rottentomatoes.com/m/magnum_force/,N/A,N/A,,Ted Post,Clint Eastwood,Hal Holbrook,Mitchell Ryan,USA,N/A,Hall of Justice (850 Bryant Street),"850 Bryant St, San Francisco, CA 94103, USA",37.775471,-122.4037169,APPROXIMATE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/Magnum Force.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/Magnum Force.jpg
,TRUE,Magnum Force,Magnum Force,1973,movie,"Action, Crime, Mystery",Dirty Harry is on the trail of vigilante cops who are not above going beyond the law to kill the city's undesirables.,https://images-na.ssl-images-amazon.com/images/M/MV5BOGIyM2IzZjMtNWMxNy00ZGMwLWFmMmEtMzNkODMxZTU2YjcwXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,N/A,7.2,"44,964",81,fresh,N/A,http://www.rottentomatoes.com/m/magnum_force/,N/A,N/A,"With 23 miles of ladders and 300,000 rivets in each tower, the Golden Gate Bridge was the world's longest span when it opened in 1937.",Ted Post,Clint Eastwood,Hal Holbrook,Mitchell Ryan,USA,N/A,Golden Gate Bridge,"Golden Gate Bridge, San Francisco, CA, USA",37.8199286,-122.4782551,APPROXIMATE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/Magnum Force.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/Magnum Force.jpg
,TRUE,Magnum Force,Magnum Force,1973,movie,"Action, Crime, Mystery",Dirty Harry is on the trail of vigilante cops who are not above going beyond the law to kill the city's undesirables.,https://images-na.ssl-images-amazon.com/images/M/MV5BOGIyM2IzZjMtNWMxNy00ZGMwLWFmMmEtMzNkODMxZTU2YjcwXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,N/A,7.2,"44,964",81,fresh,N/A,http://www.rottentomatoes.com/m/magnum_force/,N/A,N/A,"In 1945 the Fairmont hosted the United Nations Conference on International Organization as delegates arrived to draft a charter for the organization. The U.S. Secretary of State, Edward Stettinius drafted the charter in the hotel's Garden Room.",Ted Post,Clint Eastwood,Hal Holbrook,Mitchell Ryan,USA,N/A,"Fairmont Hotel (950 Mason Street, Nob Hill)","950 Mason St, San Francisco, CA 94108, USA",37.7924257,-122.4106032,APPROXIMATE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/Magnum Force.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/Magnum Force.jpg
,TRUE,Magnum Force,Magnum Force,1973,movie,"Action, Crime, Mystery",Dirty Harry is on the trail of vigilante cops who are not above going beyond the law to kill the city's undesirables.,https://images-na.ssl-images-amazon.com/images/M/MV5BOGIyM2IzZjMtNWMxNy00ZGMwLWFmMmEtMzNkODMxZTU2YjcwXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,N/A,7.2,"44,964",81,fresh,N/A,http://www.rottentomatoes.com/m/magnum_force/,N/A,N/A,demolished,Ted Post,Clint Eastwood,Hal Holbrook,Mitchell Ryan,USA,N/A,Embarcadero Freeway,"Southern Embarcadero Fwy, San Francisco, CA, USA",37.7489402,-122.3928481,GEOMETRIC_CENTER,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/Magnum Force.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/Magnum Force.jpg
,TRUE,Magnum Force,Magnum Force,1973,movie,"Action, Crime, Mystery",Dirty Harry is on the trail of vigilante cops who are not above going beyond the law to kill the city's undesirables.,https://images-na.ssl-images-amazon.com/images/M/MV5BOGIyM2IzZjMtNWMxNy00ZGMwLWFmMmEtMzNkODMxZTU2YjcwXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,N/A,7.2,"44,964",81,fresh,N/A,http://www.rottentomatoes.com/m/magnum_force/,N/A,N/A,"The dome of SF's City Hall is almost a foot taller than that of the US Capitol Building. In 1954, Joe DiMaggio and Marilyn Monroe married at the Beaux Arts-style building.",Ted Post,Clint Eastwood,Hal Holbrook,Mitchell Ryan,USA,N/A,City Hall,"1 Dr Carlton B Goodlett Pl, San Francisco, CA 94102, USA",37.7792597,-122.4192646,APPROXIMATE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/Magnum Force.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/Magnum Force.jpg
,TRUE,Magnum Force,Magnum Force,1973,movie,"Action, Crime, Mystery",Dirty Harry is on the trail of vigilante cops who are not above going beyond the law to kill the city's undesirables.,https://images-na.ssl-images-amazon.com/images/M/MV5BOGIyM2IzZjMtNWMxNy00ZGMwLWFmMmEtMzNkODMxZTU2YjcwXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,N/A,7.2,"44,964",81,fresh,N/A,http://www.rottentomatoes.com/m/magnum_force/,N/A,N/A,,Ted Post,Clint Eastwood,Hal Holbrook,Mitchell Ryan,USA,N/A,Broadway Tunnel (Russian Hill),"Robert C Levy Tunnel, San Francisco, CA, USA",37.7967331,-122.4148881,GEOMETRIC_CENTER,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/Magnum Force.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/Magnum Force.jpg
,TRUE,Magnum Force,Magnum Force,1973,movie,"Action, Crime, Mystery",Dirty Harry is on the trail of vigilante cops who are not above going beyond the law to kill the city's undesirables.,https://images-na.ssl-images-amazon.com/images/M/MV5BOGIyM2IzZjMtNWMxNy00ZGMwLWFmMmEtMzNkODMxZTU2YjcwXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,N/A,7.2,"44,964",81,fresh,N/A,http://www.rottentomatoes.com/m/magnum_force/,N/A,N/A,,Ted Post,Clint Eastwood,Hal Holbrook,Mitchell Ryan,USA,N/A,280 Freeway at Pennsylvania and Mariposa Streets,"I-280, San Francisco, CA, USA",37.7323636,-122.4309488,GEOMETRIC_CENTER,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/Magnum Force.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/Magnum Force.jpg
,TRUE,Magnum Force,Magnum Force,1973,movie,"Action, Crime, Mystery",Dirty Harry is on the trail of vigilante cops who are not above going beyond the law to kill the city's undesirables.,https://images-na.ssl-images-amazon.com/images/M/MV5BOGIyM2IzZjMtNWMxNy00ZGMwLWFmMmEtMzNkODMxZTU2YjcwXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,N/A,7.2,"44,964",81,fresh,N/A,http://www.rottentomatoes.com/m/magnum_force/,N/A,N/A,,Ted Post,Clint Eastwood,Hal Holbrook,Mitchell Ryan,USA,N/A,2190 Washington Street (Pacific Heights),"2190 Washington St, San Francisco, CA 94109, USA",37.792541,-122.429151,ROOFTOP,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/Magnum Force.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/Magnum Force.jpg
,TRUE,Magnum Force,Magnum Force,1973,movie,"Action, Crime, Mystery",Dirty Harry is on the trail of vigilante cops who are not above going beyond the law to kill the city's undesirables.,https://images-na.ssl-images-amazon.com/images/M/MV5BOGIyM2IzZjMtNWMxNy00ZGMwLWFmMmEtMzNkODMxZTU2YjcwXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,N/A,7.2,"44,964",81,fresh,N/A,http://www.rottentomatoes.com/m/magnum_force/,N/A,N/A,,Ted Post,Clint Eastwood,Hal Holbrook,Mitchell Ryan,USA,N/A,18th Street Overpass (Potrero Hill),"18th St, San Francisco, CA, USA",37.762585,-122.3965523,GEOMETRIC_CENTER,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/Magnum Force.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/Magnum Force.jpg
,,Marnie,Marnie,1964,movie,"Crime, Drama, Mystery","Mark marries Marnie although she is a habitual thief and has serious psychological problems, and tries to help her confront and resolve them.",https://images-na.ssl-images-amazon.com/images/M/MV5BYjQwZjliMjQtZDg3Yy00MzVmLWI3YTgtYjMxNWNkN2ZhMzg2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,N/A,7.2,"35,334",82,fresh,N/A,http://www.rottentomatoes.com/m/marnie/,N/A,1 nomination.,,Alfred Hitchcock,Tippi Hedren,Sean Connery,Martin Gabel,USA,N/A,"On Board the SS President Cleveland, docked at Pier 50",NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/Marnie.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/Marnie.jpg
,,Maxie,Maxie,1985,movie,Comedy,A 1920s flapper who haunts her old house possesses a dull housewife who just moved in. Hilarity ensues.,https://images-na.ssl-images-amazon.com/images/M/MV5BMzA1MWZiNDMtMDU2YS00MGNkLWI3MGQtZDY1OWY3Nzk4N2VlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,N/A,5.4,836,0,rotten,N/A,http://www.rottentomatoes.com/m/maxie/,N/A,Nominated for 1 Golden Globe. Another 1 win & 3 nominations.,The Dalai Lama opened an exhibition on Wisdom and Compassion at the museum in 1991.,Paul Aaron,Glenn Close,Mandy Patinkin,Ruth Gordon,USA,N/A,"Asian Art Museum (200 Larkin Street, Civic Center)","200 Larkin St, San Francisco, CA 94102, USA",37.7801637,-122.4161985,APPROXIMATE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/Maxie.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/Maxie.jpg
,,Maxie,Maxie,1985,movie,Comedy,A 1920s flapper who haunts her old house possesses a dull housewife who just moved in. Hilarity ensues.,https://images-na.ssl-images-amazon.com/images/M/MV5BMzA1MWZiNDMtMDU2YS00MGNkLWI3MGQtZDY1OWY3Nzk4N2VlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,N/A,5.4,836,0,rotten,N/A,http://www.rottentomatoes.com/m/maxie/,N/A,Nominated for 1 Golden Globe. Another 1 win & 3 nominations.,Grace Cathedral Episcopal Church is the West Coast's largest Episcopalian cathedral.,Paul Aaron,Glenn Close,Mandy Patinkin,Ruth Gordon,USA,N/A,Grace Cathedral Episcopal Church (1100 California Street),"1100 California St, San Francisco, CA 94108, USA",37.7918581,-122.4134328,APPROXIMATE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/Maxie.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/Maxie.jpg
,,Maxie,Maxie,1985,movie,Comedy,A 1920s flapper who haunts her old house possesses a dull housewife who just moved in. Hilarity ensues.,https://images-na.ssl-images-amazon.com/images/M/MV5BMzA1MWZiNDMtMDU2YS00MGNkLWI3MGQtZDY1OWY3Nzk4N2VlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,N/A,5.4,836,0,rotten,N/A,http://www.rottentomatoes.com/m/maxie/,N/A,Nominated for 1 Golden Globe. Another 1 win & 3 nominations.,The 6 Victorian homes across from Alamo Square Park are among the few Victorians to survive the Great Fire.,Paul Aaron,Glenn Close,Mandy Patinkin,Ruth Gordon,USA,N/A,"722 Steiner Street (Postcard Row, Alamo Square, Hayes Valley)","Steiner St, San Francisco, CA 94117, USA",37.7762593,-122.432758,APPROXIMATE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/Maxie.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/Maxie.jpg
,,Memoirs of an Invisible Man,Memoirs of an Invisible Man,1992,movie,"Comedy, Romance, Sci-Fi","After a freak accident, a yuppie turns invisible and runs from a treacherous CIA official, while trying to cope with his new life.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTYzNjYzMzQzN15BMl5BanBnXkFtZTcwOTQ3ODQyMQ@@._V1_SX300.jpg,N/A,5.9,"18,017",21,rotten,"It boasts an intriguing cast and the special effects were groundbreaking, but they can't compensate for Memoirs of an Invisible Man's sadly pedestrian script.",http://www.rottentomatoes.com/m/memoirs_of_an_invisible_man/,N/A,5 nominations.,,John Carpenter,Chevy Chase,Daryl Hannah,Sam Neill,"USA, France",N/A,St. Elizabeth Apartment House (901 Powell Street at Sacramento),NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/Memoirs of an Invisible Man.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/Memoirs of an Invisible Man.jpg
,,Metro,Metro,1997,movie,"Action, Comedy, Crime","Roper, a hostage negotiator catches a murderous bank robber after a blown heist. The bank robber escapes and immediately goes after the man who put him behind bars. The ending is played out...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4OTIxMDg3N15BMl5BanBnXkFtZTcwNDU4ODgxMQ@@._V1_SX300.jpg,N/A,5.5,"21,804",15,rotten,N/A,http://www.rottentomatoes.com/m/1074675-1074675-metro/,N/A,1 nomination.,,Thomas Carter,Eddie Murphy,,,USA,N/A,Bush Street at Jones,"Bush St & Jones St, San Francisco, CA 94109, USA",37.7895396,-122.4137511,APPROXIMATE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/Metro.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/Metro.jpg
,,Midnight Lace,Midnight Lace,1960,movie,"Drama, Mystery, Thriller","In London, a newly-wed American woman's sanity comes into question when she claims to be the victim of a stalker.",https://images-na.ssl-images-amazon.com/images/M/MV5BNjc1MjYyZmUtZjczYy00OTc2LWFiYjMtNGVlM2ExMmQ0ODcxXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,N/A,6.9,"3,222",N/A,N/A,N/A,http://www.rottentomatoes.com/m/midnight_lace/,N/A,Nominated for 1 Oscar. Another 4 nominations.,"In 1945 the Fairmont hosted the United Nations Conference on International Organization as delegates arrived to draft a charter for the organization. The U.S. Secretary of State, Edward Stettinius drafted the charter in the hotel's Garden Room.",David Miller,Doris Day,Rex Harrison,John Gavin,USA,N/A,"Fairmont Hotel (950 Mason Street, Nob Hill)","950 Mason St, San Francisco, CA 94108, USA",37.7924257,-122.4106032,APPROXIMATE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/Midnight Lace.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/Midnight Lace.jpg
,,Milk,Milk,2008,movie,"Biography, Drama, History","The story of Harvey Milk, and his struggles as an American gay activist who fought for gay rights and became California's first openly gay elected official.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2OTM5NjUzMV5BMl5BanBnXkFtZTcwMzY1MTM5MQ@@._V1_SX300.jpg,84,7.6,"140,899",94,certified,"Anchored by Sean Penn's powerhouse performance, Milk is a triumphant account of America's first openly gay man elected to public office.",http://www.rottentomatoes.com/m/milk/,"$31,716,847.00 ",Won 2 Oscars. Another 57 wins & 137 nominations.,,Gus Van Sant,Sean Penn,Emile Hirsch,,USA,http://www.filminfocus.com/focusfeatures/film/milk/,Duboce Park,"Duboce Park Dog Play Area, Duboce Ave, San Francisco, CA 94117, USA",37.7695613,-122.4324905,APPROXIMATE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/Milk.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/Milk.jpg
,,Milk,Milk,2008,movie,"Biography, Drama, History","The story of Harvey Milk, and his struggles as an American gay activist who fought for gay rights and became California's first openly gay elected official.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2OTM5NjUzMV5BMl5BanBnXkFtZTcwMzY1MTM5MQ@@._V1_SX300.jpg,84,7.6,"140,899",94,certified,"Anchored by Sean Penn's powerhouse performance, Milk is a triumphant account of America's first openly gay man elected to public office.",http://www.rottentomatoes.com/m/milk/,"$31,716,847.00 ",Won 2 Oscars. Another 57 wins & 137 nominations.,"The dome of SF's City Hall is almost a foot taller than that of the US Capitol Building. In 1954, Joe DiMaggio and Marilyn Monroe married at the Beaux Arts-style building.",Gus Van Sant,Sean Penn,Emile Hirsch,,USA,http://www.filminfocus.com/focusfeatures/film/milk/,City Hall,"1 Dr Carlton B Goodlett Pl, San Francisco, CA 94102, USA",37.7792597,-122.4192646,APPROXIMATE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/Milk.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/Milk.jpg
,,Milk,Milk,2008,movie,"Biography, Drama, History","The story of Harvey Milk, and his struggles as an American gay activist who fought for gay rights and became California's first openly gay elected official.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2OTM5NjUzMV5BMl5BanBnXkFtZTcwMzY1MTM5MQ@@._V1_SX300.jpg,84,7.6,"140,899",94,certified,"Anchored by Sean Penn's powerhouse performance, Milk is a triumphant account of America's first openly gay man elected to public office.",http://www.rottentomatoes.com/m/milk/,"$31,716,847.00 ",Won 2 Oscars. Another 57 wins & 137 nominations.,"First established in the mid-19th Century, SF's Chinatown is the oldest and largest Chinatown in the US.",Gus Van Sant,Sean Penn,Emile Hirsch,,USA,http://www.filminfocus.com/focusfeatures/film/milk/,Chinatown,"Chinatown, San Francisco, CA, USA",37.7941378,-122.4077914,APPROXIMATE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/Milk.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/Milk.jpg
